iter,state,best_veh,best_dist,curr_veh,curr_dist,d_op,r_op,reward,temp,d_weight_0,d_weight_1,d_weight_2,d_weight_3,r_weight_0,r_weight_1,r_weight_2,r_weight_3
9339,0,11,1252.08,11,1256.99,3,2,9,2.63805,0.0819355,0.0131183,0.021802,0.883144,0.0139119,0.679496,0.287978,0.0186143
9340,0,11,1252.08,11,1256.99,3,1,0,2.63673,0.0364374,0.00583166,0.00969294,0.948038,0.0094589,0.462359,0.515526,0.0126568
9341,0,11,1252.08,11,1256.99,0,1,9,2.63541,0.0483989,0.00774323,0.0128715,0.930986,0.0106358,0.394999,0.580133,0.0142325
9342,0,11,1252.08,11,1256.99,3,1,0,2.63409,0.140161,0.00698999,0.0116206,0.841228,0.00666568,0.620542,0.363872,0.00892031
9343,0,11,1252.08,11,1256.99,3,1,9,2.63277,0.178729,0.00890805,0.0148108,0.797552,0.00792427,0.548547,0.432923,0.0106052
9344,0,11,1252.08,11,1256.99,3,1,0,2.63146,0.0843921,0.00420367,0.00698986,0.904414,0.00447862,0.744653,0.244875,0.00599419
9345,0,11,1252.08,11,1256.99,3,1,0,2.63014,0.111004,0.00552592,0.00918943,0.874281,0.00557816,0.681718,0.305238,0.00746625
9346,0,11,1252.08,11,1256.99,3,2,0,2.62883,0.14376,0.00715229,0.0118952,0.837192,0.0067807,0.612805,0.371338,0.00907635
9347,0,11,1252.08,11,1256.99,3,2,9,2.62751,0.18302,0.00910006,0.0151362,0.792744,0.00737341,0.666972,0.315785,0.00987031
9348,0,11,1252.08,11,1256.99,3,2,0,2.6262,0.0865915,0.00430289,0.00715775,0.901948,0.00492092,0.445529,0.542962,0.0065877
9349,0,11,1252.08,11,1256.99,3,2,0,2.62488,0.113764,0.00564974,0.00939916,0.871187,0.00572386,0.518693,0.46792,0.00766305
9350,0,11,1252.08,11,1256.99,3,2,0,2.62357,0.147138,0.0073028,0.0121505,0.833408,0.00647373,0.587175,0.397683,0.00866748
9351,0,11,1252.08,11,1256.99,3,1,9,2.62226,0.18704,0.00927761,0.0154378,0.788245,0.00711132,0.645587,0.33778,0.00952168
9352,0,11,1252.08,11,1256.99,3,1,0,2.62095,0.0886575,0.00439498,0.00731392,0.899634,0.00374402,0.813268,0.177975,0.00501334
9353,0,11,1252.08,11,1256.99,3,1,0,2.61964,0.116353,0.00576446,0.00959392,0.868288,0.00479209,0.76082,0.227971,0.00641711
9354,0,11,1252.08,11,1256.99,0,2,0,2.61833,0.150303,0.00744195,0.0123871,0.829868,0.00599848,0.700386,0.285582,0.00803306
9355,0,11,1252.08,11,1256.99,3,1,0,2.61702,0.135011,0.0075689,0.0125997,0.84482,0.00633969,0.740932,0.244238,0.0084905
9356,0,11,1252.08,11,1256.99,0,2,0,2.61571,0.172227,0.00964971,0.0160652,0.802058,0.0078518,0.678918,0.302714,0.0105162
9357,0,11,1252.08,11,1256.99,3,1,0,2.6144,0.153651,0.00985779,0.0164132,0.820078,0.00833436,0.721286,0.259216,0.0111632
9358,0,11,1252.08,11,1256.99,3,1,0,2.6131,0.193571,0.0124121,0.0206684,0.773348,0.0102178,0.658081,0.318014,0.0136867
9359,0,11,1252.08,11,1256.99,1,1,0,2.61179,0.239326,0.0153376,0.0255424,0.719794,0.0122408,0.590122,0.381239,0.0163975
9360,0,11,1252.08,11,1256.99,3,1,0,2.61048,0.238882,0.0170176,0.0254836,0.718617,0.014327,0.519959,0.44652,0.0191932
9361,0,11,1252.08,11,1256.99,3,2,0,2.60918,0.289437,0.0206082,0.0308629,0.659092,0.016393,0.450382,0.511263,0.0219622
9362,0,11,1252.08,11,1256.99,3,2,0,2.60787,0.343534,0.0244469,0.0366148,0.595405,0.0186875,0.51376,0.442515,0.0250376
9363,0,11,1252.08,11,1256.99,0,2,9,2.60657,0.399378,0.028406,0.0425478,0.529668,0.0207709,0.571416,0.379983,0.0278307
9364,0,11,1252.08,11,1256.99,3,1,0,2.60527,0.629286,0.0175235,0.0262497,0.326941,0.0130448,0.359105,0.610371,0.0174795
9365,0,11,1252.08,11,1256.99,3,2,0,2.60396,0.67089,0.0186687,0.0279673,0.282474,0.0140794,0.307762,0.659291,0.0188671
9366,0,11,1252.08,11,1256.99,3,1,9,2.60266,0.705267,0.0196112,0.0293817,0.245741,0.0168137,0.367757,0.592897,0.0225324
9367,0,11,1252.08,11,1256.99,3,1,0,2.60136,0.495508,0.0137686,0.02063,0.470093,0.0106703,0.598494,0.376535,0.0143004
9368,0,11,1252.08,11,1256.99,3,1,0,2.60006,0.557647,0.0154842,0.0232023,0.403667,0.0125411,0.527783,0.442867,0.0168086
9369,0,11,1252.08,11,1256.99,0,1,0,2.59876,0.610972,0.0169527,0.0254048,0.346671,0.0144023,0.45734,0.508953,0.0193042
9370,0,11,1252.08,11,1256.99,3,2,0,2.59746,0.543818,0.0198682,0.0297764,0.406537,0.0161279,0.391916,0.570338,0.0216184
9371,0,11,1252.08,11,1256.99,0,1,0,2.59616,0.595772,0.0217519,0.0326021,0.349874,0.018716,0.455101,0.501094,0.0250891
9372,0,11,1252.08,11,1256.99,0,1,9,2.59486,0.529369,0.0253128,0.0379423,0.407376,0.0209113,0.390817,0.560238,0.0280336
9373,0,11,1252.08,11,1256.99,3,1,0,2.59357,0.736168,0.0141832,0.0212615,0.228387,0.0130156,0.620603,0.348932,0.0174497
9374,0,11,1252.08,11,1256.99,0,2,0,2.59227,0.762909,0.0146868,0.0220182,0.200386,0.015373,0.551612,0.412403,0.0206114
9375,0,11,1252.08,11,1256.99,0,1,0,2.59097,0.707996,0.0180804,0.0271079,0.246816,0.016907,0.607087,0.353337,0.0226694
9376,0,11,1252.08,11,1256.99,0,1,0,2.58968,0.64753,0.0218145,0.0327091,0.297946,0.0198318,0.53886,0.414715,0.0265927
9377,0,11,1252.08,11,1256.99,0,2,9,2.58838,0.583261,0.0257805,0.038659,0.3523,0.0227588,0.470511,0.476211,0.0305192
9378,0,11,1252.08,11,1256.99,0,2,0,2.58709,0.776287,0.0138332,0.0207452,0.189135,0.0133638,0.276449,0.692265,0.0179218
9379,0,11,1252.08,11,1256.99,0,2,0,2.5858,0.723009,0.0171199,0.0256762,0.234194,0.016142,0.334121,0.628088,0.0216487
9380,0,11,1252.08,11,1256.99,0,2,0,2.5845,0.663807,0.0207697,0.0311526,0.28427,0.0190677,0.39492,0.560438,0.0255741
9381,0,11,1252.08,11,1256.99,0,1,0,2.58321,0.600286,0.0246829,0.0370251,0.338006,0.0220312,0.456575,0.491843,0.0295505
9382,1,11,1252.08,11,1256.99,0,1,0,2.58192,0.534538,0.0287299,0.0430993,0.393633,0.0246157,0.392482,0.549884,0.033019
9383,1,11,1252.08,11,1256.99,3,2,0,2.58063,0.0850378,0.0069432,0.0187306,0.889288,0.0273625,0.00926034,0.94832,0.0150575
9384,1,11,1252.08,11,1256.99,2,1,0,2.57934,0.112373,0.00917045,0.024744,0.853713,0.0370714,0.0125434,0.929987,0.0203978
9385,1,11,1252.08,11,1256.99,3,3,0,2.57805,0.11222,0.00915344,0.0257237,0.852902,0.0369938,0.0140143,0.928639,0.0203527
9386,1,11,1252.08,11,1256.99,3,2,0,2.57676,0.145635,0.011873,0.0333734,0.809118,0.0369218,0.0139843,0.927428,0.0216654
9387,1,11,1252.08,11,1256.99,0,2,0,2.57547,0.185291,0.0150984,0.0424483,0.757162,0.0493566,0.0186904,0.902994,0.028959
9388,1,11,1252.08,11,1256.99,3,2,0,2.57418,0.162222,0.0155145,0.043627,0.778637,0.0650452,0.0246266,0.872168,0.0381599
9389,1,11,1252.08,11,1256.99,3,2,0,2.5729,0.203416,0.019445,0.0546912,0.722448,0.0843702,0.031937,0.834201,0.049492
9390,1,11,1252.08,11,1256.99,3,2,0,2.57161,0.249509,0.02384,0.0670664,0.659585,0.107532,0.0406965,0.7887,0.0630718
9391,1,11,1252.08,11,1256.99,3,2,0,2.57032,0.299105,0.0285654,0.0803764,0.591953,0.134449,0.0508738,0.735826,0.0788517
9392,1,11,1252.08,11,1256.99,3,0,0,2.56904,0.350363,0.0334449,0.0941258,0.522066,0.16469,0.0623045,0.676428,0.0965771
9393,1,11,1252.08,11,1256.99,2,2,0,2.56775,0.401259,0.0382854,0.107771,0.452684,0.146249,0.0636547,0.691418,0.0986787
9394,1,11,1252.08,11,1256.99,2,2,0,2.56647,0.406586,0.0387754,0.095935,0.458704,0.176124,0.0766452,0.628404,0.118827
9395,1,11,1252.08,11,1256.99,3,3,0,2.56519,0.410929,0.0391712,0.0862846,0.463615,0.207582,0.09032,0.562058,0.14004
9396,1,11,1252.08,11,1256.99,3,1,0,2.5639,0.462117,0.0440299,0.0970025,0.396851,0.211214,0.0918848,0.572005,0.124897
9397,1,11,1252.08,11,1256.99,3,0,0,2.56262,0.507534,0.0483344,0.106503,0.337629,0.21284,0.0847903,0.576524,0.125845
9398,1,11,1252.08,11,1256.99,3,2,0,2.56134,0.545387,0.0519149,0.11441,0.288287,0.185557,0.0877034,0.59656,0.130179
9399,1,11,1252.08,11,1256.99,0,2,0,2.56006,0.576501,0.0548508,0.1209,0.247748,0.216133,0.10214,0.530108,0.151619
9400,1,11,1252.08,11,1256.99,2,3,0,2.55878,0.509488,0.0635162,0.140021,0.286974,0.246604,0.116522,0.463891,0.172983
9401,1,11,1252.08,11,1256.99,3,2,0,2.5575,0.518783,0.064648,0.124393,0.292176,0.253129,0.119588,0.476226,0.151057
9402,1,11,1252.08,11,1256.99,0,2,0,2.55622,0.548951,0.0683789,0.131589,0.251082,0.284136,0.134216,0.412105,0.169543
9403,1,11,1252.08,11,1256.99,3,2,0,2.55494,0.482807,0.0783918,0.150878,0.287923,0.313206,0.147926,0.351997,0.186871
9404,1,11,1252.08,11,1256.99,0,2,0,2.55367,0.510516,0.0828607,0.1595,0.247124,0.339674,0.160402,0.297282,0.202641
9405,1,11,1252.08,11,1256.99,0,3,0,2.55239,0.44572,0.093815,0.180609,0.279856,0.362197,0.171013,0.250734,0.216056
9406,1,11,1252.08,11,1256.99,3,3,0,2.55111,0.383924,0.104258,0.200741,0.311077,0.37672,0.177843,0.260768,0.18467
9407,1,11,1252.08,11,1256.99,2,0,0,2.54984,0.410059,0.111326,0.214378,0.264237,0.388356,0.183308,0.268802,0.159534
9408,1,11,1252.08,11,1256.99,0,2,0,2.54856,0.425515,0.115493,0.184819,0.274173,0.331357,0.200386,0.293867,0.174391
9409,1,11,1252.08,11,1256.99,2,0,0,2.54729,0.365823,0.127479,0.204019,0.302679,0.352758,0.213306,0.248305,0.185631
9410,1,11,1252.08,11,1256.99,3,1,0,2.54601,0.379021,0.13205,0.175343,0.313586,0.299448,0.230874,0.268764,0.200914
9411,1,11,1252.08,11,1256.99,0,0,9,2.54474,0.404751,0.140984,0.187217,0.267047,0.313291,0.195342,0.281183,0.210185
9412,1,11,1252.08,11,1256.99,0,1,0,2.54347,0.634558,0.0865483,0.114937,0.163957,0.539827,0.130897,0.188431,0.140845
9413,1,11,1252.08,11,1256.99,1,0,0,2.5422,0.571517,0.101471,0.134761,0.192251,0.547711,0.118283,0.191143,0.142863
9414,1,11,1252.08,11,1256.99,0,2,0,2.54093,0.576401,0.0938738,0.135873,0.193851,0.483598,0.135042,0.218247,0.163112
9415,1,11,1252.08,11,1256.99,0,0,0,2.53966,0.51234,0.108061,0.156419,0.22318,0.500984,0.139862,0.190215,0.16894
9416,1,11,1252.08,11,1256.99,3,3,0,2.53839,0.449127,0.122057,0.176692,0.252124,0.438289,0.157428,0.214118,0.190165
9417,1,11,1252.08,11,1256.99,1,3,0,2.53712,0.469763,0.127632,0.184776,0.217829,0.451292,0.162065,0.220439,0.166203
9418,1,11,1252.08,11,1256.99,2,2,9,2.53585,0.476606,0.114993,0.187433,0.220968,0.461856,0.165825,0.225567,0.146751
9419,1,11,1252.08,11,1256.99,2,2,0,2.53458,0.356528,0.0859967,0.392204,0.165271,0.331612,0.119038,0.444007,0.105343
9420,1,11,1252.08,11,1256.99,2,2,0,2.53331,0.390523,0.0941698,0.334305,0.181002,0.368199,0.132144,0.382718,0.116939
9421,1,11,1252.08,11,1256.99,3,0,0,2.53205,0.419763,0.101192,0.284521,0.194525,0.402045,0.144262,0.326035,0.127659
9422,1,11,1252.08,11,1256.99,2,3,0,2.53078,0.433115,0.104381,0.293549,0.168955,0.344264,0.158188,0.357568,0.139979
9423,1,11,1252.08,11,1256.99,1,2,0,2.52952,0.458673,0.110509,0.251927,0.178891,0.351107,0.161308,0.364679,0.122906
9424,1,11,1252.08,11,1256.99,0,1,0,2.52825,0.463907,0.100423,0.254771,0.180899,0.381158,0.175087,0.310357,0.133398
9425,1,11,1252.08,11,1256.99,2,0,0,2.52699,0.402849,0.111847,0.283805,0.2015,0.391607,0.152515,0.318852,0.137026
9426,1,11,1252.08,11,1256.99,0,0,0,2.52572,0.425684,0.118157,0.243267,0.212892,0.335546,0.166557,0.348259,0.149638
9427,1,11,1252.08,11,1256.99,2,0,0,2.52446,0.367349,0.130145,0.267987,0.23452,0.285341,0.179129,0.374601,0.160929
9428,1,11,1252.08,11,1256.99,2,0,0,2.5232,0.386832,0.137019,0.229214,0.246936,0.244231,0.189419,0.396179,0.170171
9429,1,11,1252.08,11,1256.99,1,0,0,2.52194,0.402611,0.142578,0.197826,0.256985,0.21081,0.197781,0.41373,0.177679
9430,1,11,1252.08,11,1256.99,0,2,0,2.52068,0.410062,0.126762,0.201458,0.261718,0.183695,0.204562,0.427977,0.183767
9431,1,11,1252.08,11,1256.99,2,2,0,2.51941,0.353622,0.138876,0.220731,0.286771,0.202058,0.225016,0.370788,0.202138
9432,1,11,1252.08,11,1256.99,3,1,0,2.51816,0.367526,0.14431,0.190131,0.298033,0.219002,0.24389,0.318021,0.219088
9433,1,11,1252.08,11,1256.99,3,3,0,2.5169,0.389931,0.153079,0.201696,0.255294,0.229267,0.208423,0.332953,0.229357
9434,1,11,1252.08,11,1256.99,0,0,0,2.51564,0.408216,0.160227,0.211126,0.220432,0.238845,0.217126,0.346888,0.197141
9435,1,11,1252.08,11,1256.99,0,2,0,2.51438,0.35293,0.175188,0.230852,0.24103,0.205653,0.226586,0.362035,0.205726
9436,1,11,1252.08,11,1256.99,2,1,0,2.51312,0.302291,0.18889,0.248921,0.259898,0.222148,0.244764,0.310861,0.222227
9437,1,11,1252.08,11,1256.99,2,2,0,2.51187,0.317014,0.198071,0.212367,0.272548,0.232514,0.2095,0.325389,0.232597
9438,1,11,1252.08,11,1256.99,3,3,9,2.51061,0.328866,0.205457,0.182948,0.282729,0.248835,0.2242,0.278042,0.248923
9439,0,11,1252.08,11,1254.31,0,2,13,2.50935,0.223827,0.139821,0.1245,0.511852,0.175984,0.158558,0.196644,0.468814
9440,0,11,1252.08,11,1254.31,3,2,0,2.5081,0.527424,0.0284114,0.0428236,0.401341,0.0240335,0.386924,0.556694,0.0323487
9441,0,11,1252.08,11,1254.31,0,2,0,2.50685,0.576491,0.0310364,0.046784,0.345688,0.0277108,0.446375,0.488614,0.0373005
9442,0,11,1252.08,11,1254.31,3,1,9,2.50559,0.510752,0.0358395,0.0540287,0.399379,0.0312909,0.504326,0.422261,0.0421222
9443,0,11,1252.08,11,1254.31,1,1,0,2.50434,0.31187,0.0218723,0.0329755,0.633283,0.0177097,0.719338,0.239111,0.0238412
9444,0,11,1252.08,11,1254.31,2,1,0,2.50309,0.311414,0.0232278,0.0329125,0.632446,0.0215382,0.658511,0.290954,0.028997
9445,0,11,1252.08,11,1254.31,0,1,0,2.50184,0.311176,0.023198,0.0335724,0.632054,0.025638,0.593326,0.346517,0.0345186
9446,0,11,1252.08,11,1254.31,3,2,9,2.50059,0.269243,0.0245952,0.0355971,0.670565,0.0298662,0.526045,0.403875,0.0402138
9447,0,11,1252.08,11,1254.31,0,2,0,2.49934,0.134207,0.0122539,0.0177366,0.835802,0.0182061,0.320855,0.636424,0.0245153
9448,0,11,1252.08,11,1254.31,3,1,0,2.49809,0.121882,0.0124182,0.0179757,0.847724,0.0215672,0.380309,0.569081,0.029043
9449,0,11,1252.08,11,1254.31,3,2,0,2.49684,0.155293,0.0158151,0.0228946,0.805997,0.023428,0.326437,0.618585,0.0315506
9450,0,11,1252.08,11,1254.31,3,0,0,2.49559,0.194383,0.0197869,0.0286465,0.757184,0.0275274,0.383759,0.55164,0.0370735
9451,0,11,1252.08,11,1254.31,3,1,9,2.49434,0.238715,0.0242886,0.0351663,0.70183,0.0282955,0.383447,0.551232,0.0370261
9452,0,11,1252.08,11,1254.31,3,2,0,2.49309,0.116286,0.0118263,0.0171241,0.854764,0.0175062,0.618341,0.341244,0.0229089
9453,0,11,1252.08,11,1254.31,0,1,0,2.49185,0.148658,0.0151116,0.0218827,0.814348,0.0187783,0.663747,0.292899,0.024575
9454,0,11,1252.08,11,1254.31,3,1,0,2.4906,0.134241,0.0153558,0.0222379,0.828165,0.0224378,0.598025,0.350171,0.0293657
9455,0,11,1252.08,11,1254.31,3,2,0,2.48936,0.169376,0.0193664,0.0280481,0.78321,0.0262243,0.529963,0.409489,0.0343231
9456,0,11,1252.08,11,1254.31,3,1,9,2.48811,0.209844,0.0239832,0.034737,0.731436,0.0287814,0.58199,0.351557,0.037672
9457,0,11,1252.08,11,1254.31,3,1,0,2.48687,0.100062,0.0114312,0.0165581,0.871948,0.0152971,0.777736,0.186943,0.0200234
9458,0,11,1252.08,11,1254.31,0,1,0,2.48562,0.128772,0.0147047,0.0213013,0.835222,0.0190145,0.723605,0.23249,0.0248907
9459,0,11,1252.08,11,1254.31,3,3,0,2.48438,0.117631,0.0148812,0.0215585,0.84593,0.0231538,0.663293,0.283243,0.0303109
9460,0,11,1252.08,11,1254.31,2,2,0,2.48314,0.149404,0.0188928,0.0273723,0.804331,0.0231191,0.662745,0.282961,0.0311751
9461,0,11,1252.08,11,1254.31,3,1,0,2.4819,0.14914,0.0188517,0.0288284,0.80318,0.0243189,0.697607,0.245279,0.032795
9462,0,11,1252.08,11,1254.31,3,2,0,2.48066,0.186082,0.0235116,0.0359575,0.754449,0.0292812,0.635765,0.295464,0.0394891
9463,0,11,1252.08,11,1254.31,3,1,9,2.47942,0.227851,0.0287771,0.0440142,0.699358,0.0308981,0.671285,0.256145,0.0416721
9464,0,11,1252.08,11,1254.31,3,1,0,2.47818,0.110642,0.0139681,0.0213658,0.854024,0.0153221,0.836938,0.127074,0.0206661
9465,0,11,1252.08,11,1254.31,0,1,0,2.47694,0.141081,0.0178035,0.0272348,0.813881,0.0194321,0.793128,0.161229,0.0262112
9466,0,11,1252.08,11,1254.31,3,1,0,2.4757,0.128176,0.0180578,0.0276262,0.82614,0.0241998,0.742285,0.200872,0.0326441
9467,0,11,1252.08,11,1254.31,3,2,0,2.47446,0.161267,0.0227109,0.0347478,0.781274,0.029556,0.685138,0.245435,0.0398717
9468,0,11,1252.08,11,1254.31,3,1,0,2.47322,0.199281,0.0280533,0.0429254,0.72974,0.0307352,0.712921,0.214879,0.0414649
9469,0,11,1252.08,11,1254.31,0,1,0,2.47199,0.241594,0.0339965,0.0520237,0.672386,0.0370798,0.653556,0.259337,0.0500275
9470,0,11,1252.08,11,1254.31,0,1,0,2.47075,0.212329,0.0352895,0.0540068,0.698375,0.0438372,0.590297,0.306717,0.0591479
9471,0,11,1252.08,11,1254.31,3,1,0,2.46951,0.188267,0.036348,0.0556316,0.719753,0.0507849,0.525222,0.355467,0.0685263
9472,0,11,1252.08,11,1254.31,3,2,0,2.46828,0.226778,0.0437687,0.0669948,0.662459,0.0576835,0.460566,0.403911,0.0778396
9473,0,11,1252.08,11,1254.31,0,1,0,2.46705,0.26794,0.0516962,0.0791358,0.601228,0.0631223,0.504201,0.347493,0.0851839
9474,0,11,1252.08,11,1254.31,3,1,0,2.46581,0.234494,0.0540358,0.0827243,0.628746,0.0711525,0.440988,0.391833,0.0960264
9475,0,11,1252.08,11,1254.31,2,0,0,2.46458,0.273722,0.0630569,0.0965431,0.566678,0.0787929,0.380807,0.434056,0.106344
9476,0,11,1252.08,11,1254.31,3,1,9,2.46335,0.275674,0.0634879,0.0900361,0.570802,0.0734226,0.383033,0.436606,0.106939
9477,0,11,1252.08,11,1254.31,3,2,0,2.46212,0.145314,0.0334561,0.0474494,0.773781,0.0452591,0.619589,0.269228,0.0659239
9478,0,11,1252.08,11,1254.31,3,2,0,2.46088,0.17819,0.0410131,0.0581714,0.722626,0.0473412,0.648432,0.235265,0.0689619
9479,0,11,1252.08,11,1254.31,3,1,0,2.45965,0.214521,0.0493607,0.0700162,0.666103,0.0490488,0.672174,0.207322,0.0714549
9480,0,11,1252.08,11,1254.31,1,3,0,2.45842,0.253402,0.0582902,0.0826881,0.605619,0.0580767,0.611758,0.245552,0.0846131
9481,0,11,1252.08,11,1254.31,3,1,0,2.4572,0.253716,0.0570372,0.0827719,0.606475,0.0583455,0.614879,0.24676,0.0800151
9482,0,11,1252.08,11,1254.31,3,1,0,2.45597,0.294106,0.0660974,0.0959272,0.543869,0.0678244,0.552224,0.286932,0.0930203
9483,0,11,1252.08,11,1254.31,0,1,0,2.45474,0.334607,0.0751772,0.109113,0.481103,0.0773657,0.489131,0.327391,0.106113
9484,0,11,1252.08,11,1254.31,3,1,9,2.45351,0.28949,0.0802521,0.116487,0.513771,0.086667,0.427598,0.366857,0.118878
9485,0,11,1252.08,11,1254.31,1,1,0,2.45228,0.159136,0.0441043,0.0640229,0.732736,0.051407,0.660409,0.217666,0.0705175
9486,0,11,1252.08,11,1254.31,3,1,0,2.45106,0.158997,0.0447262,0.0639554,0.732321,0.0606359,0.599364,0.256817,0.0831825
9487,0,11,1252.08,11,1254.31,0,2,0,2.44983,0.19177,0.0539314,0.0771238,0.677175,0.0701589,0.536352,0.297237,0.0962525
9488,0,11,1252.08,11,1254.31,2,2,0,2.44861,0.17175,0.0552434,0.0790058,0.694001,0.0740028,0.565968,0.258496,0.101533
9489,0,11,1252.08,11,1254.31,3,1,0,2.44738,0.1723,0.0554076,0.0758769,0.696416,0.0771657,0.590398,0.226558,0.105879
9490,1,11,1252.08,11,1254.31,0,1,0,2.44616,0.205062,0.0659283,0.0902899,0.63872,0.0888456,0.528336,0.260906,0.121912
9491,1,11,1252.08,11,1254.31,1,2,0,2.44494,0.603425,0.0708155,0.0629794,0.26278,0.0919799,0.0827818,0.577684,0.247554
9492,1,11,1252.08,11,1254.31,1,3,0,2.44371,0.605467,0.0677425,0.063164,0.263626,0.105841,0.0952547,0.513988,0.284916
9493,1,11,1252.08,11,1254.31,2,2,0,2.44249,0.607244,0.0650797,0.0633207,0.264356,0.1114,0.100256,0.541158,0.247185
9494,1,11,1252.08,11,1254.31,1,2,0,2.44127,0.608653,0.0652016,0.0612203,0.264925,0.126676,0.114001,0.478196,0.281126
9495,1,11,1252.08,11,1254.31,3,2,0,2.44005,0.610211,0.0628811,0.0613488,0.265559,0.141492,0.127331,0.417123,0.314054
9496,1,11,1252.08,11,1254.31,3,2,0,2.43883,0.637983,0.0657131,0.0641114,0.232193,0.155441,0.139882,0.359607,0.345071
9497,1,11,1252.08,11,1254.31,3,3,0,2.43761,0.660837,0.0680362,0.0663776,0.204749,0.168227,0.151385,0.306871,0.373516
9498,1,11,1252.08,11,1254.31,3,3,0,2.43639,0.679658,0.0699421,0.0682367,0.182163,0.182606,0.164321,0.33314,0.319933
9499,1,11,1252.08,11,1254.31,0,2,0,2.43517,0.695201,0.071509,0.069765,0.163525,0.195393,0.175823,0.356511,0.272273
9500,1,11,1252.08,11,1254.31,0,1,0,2.43396,0.63712,0.085128,0.0830515,0.194701,0.211031,0.189891,0.304993,0.294084
9501,1,11,1252.08,11,1254.31,0,3,0,2.43274,0.575996,0.0994583,0.0970317,0.227514,0.217879,0.163561,0.314913,0.303647
9502,1,11,1252.08,11,1254.31,3,2,0,2.43152,0.513713,0.114058,0.111275,0.260954,0.232068,0.174203,0.335447,0.258282
9503,1,11,1252.08,11,1254.31,3,3,0,2.43031,0.536724,0.119131,0.116223,0.227922,0.249147,0.187013,0.286543,0.277297
9504,1,11,1252.08,11,1254.31,2,2,0,2.42909,0.555631,0.12329,0.120281,0.200798,0.263633,0.197875,0.303212,0.235279
9505,1,11,1252.08,11,1254.31,2,1,9,2.42788,0.561744,0.124609,0.110681,0.202966,0.280731,0.210696,0.258041,0.250532
9506,1,11,1252.08,11,1254.31,0,1,9,2.42666,0.457228,0.101395,0.276208,0.165169,0.205041,0.423514,0.188465,0.18298
9507,1,11,1252.08,11,1254.31,0,1,9,2.42545,0.687202,0.0584256,0.159189,0.0951832,0.121098,0.659528,0.111307,0.108067
9508,1,11,1252.08,11,1254.31,0,1,0,2.42424,0.849011,0.0281987,0.0768467,0.045944,0.0591666,0.833653,0.0543819,0.0527984
9509,1,11,1252.08,11,1254.31,2,2,9,2.42303,0.808823,0.0356995,0.0973073,0.0581707,0.0739369,0.792129,0.0679565,0.0659774
9510,1,11,1252.08,11,1254.31,0,1,0,2.42181,0.670488,0.0295753,0.251741,0.0481962,0.0640608,0.686647,0.192129,0.0571632
9511,1,11,1252.08,11,1254.31,0,2,0,2.4206,0.606167,0.0353363,0.300906,0.05759,0.0764185,0.626151,0.229242,0.0681887
9512,1,11,1252.08,11,1254.31,2,0,0,2.41939,0.539305,0.0413213,0.352023,0.0673508,0.0791267,0.648614,0.201655,0.0706037
9513,1,11,1252.08,11,1254.31,0,1,9,2.41818,0.580666,0.0444675,0.30238,0.072486,0.0752989,0.651366,0.202463,0.0708718
9514,1,11,1252.08,11,1254.31,2,1,0,2.41697,0.779758,0.0233484,0.15883,0.0380636,0.0372359,0.827579,0.100139,0.0350462
9515,1,11,1252.08,11,1254.31,0,1,0,2.41577,0.79502,0.0237887,0.142406,0.0387852,0.0467461,0.783517,0.125741,0.0439967
9516,1,11,1252.08,11,1254.31,0,2,0,2.41456,0.744305,0.0296664,0.177656,0.0483731,0.0576631,0.73293,0.155136,0.0542708
9517,1,11,1252.08,11,1254.31,0,1,0,2.41335,0.68721,0.036281,0.217344,0.0591644,0.0586392,0.745716,0.140456,0.0551889
9518,1,11,1252.08,11,1254.31,2,1,0,2.41214,0.625106,0.043473,0.260522,0.0708996,0.0712624,0.690948,0.170721,0.0670686
9519,1,11,1252.08,11,1254.31,2,1,0,2.41094,0.653665,0.0454349,0.226794,0.0741065,0.0849684,0.631473,0.203592,0.0799669
9520,1,11,1252.08,11,1254.31,2,1,9,2.40973,0.677069,0.0470366,0.199168,0.0767264,0.0993643,0.568994,0.238127,0.0935143
9521,1,11,1252.08,11,1254.31,2,1,0,2.40853,0.492161,0.0341727,0.417918,0.0557481,0.0521055,0.773964,0.124893,0.0490372
9522,1,11,1252.08,11,1254.31,2,3,0,2.40732,0.543198,0.0376962,0.357604,0.0615023,0.0639934,0.722368,0.153414,0.0602244
9523,1,11,1252.08,11,1254.31,2,1,9,2.40612,0.586155,0.0406556,0.306852,0.0663372,0.0640498,0.723355,0.153576,0.0590184
9524,1,11,1252.08,11,1254.31,0,1,0,2.40492,0.383152,0.0265612,0.546943,0.0433437,0.0300839,0.870049,0.0721468,0.0277202
9525,1,11,1252.08,11,1254.31,2,1,0,2.40371,0.327672,0.0289344,0.596172,0.0472211,0.0384505,0.833893,0.0922277,0.0354289
9526,1,11,1252.08,11,1254.31,0,1,0,2.40251,0.383133,0.0338153,0.52786,0.0551921,0.0483656,0.79104,0.11603,0.0445641
9527,1,11,1252.08,11,1254.31,1,1,0,2.40131,0.328078,0.0368156,0.575011,0.060095,0.0597952,0.741635,0.143475,0.0550944
9528,1,11,1252.08,11,1254.31,2,1,0,2.40011,0.328043,0.0368755,0.575014,0.0600681,0.0725791,0.686369,0.17418,0.0668722
9529,1,11,1252.08,11,1254.31,2,2,0,2.39891,0.380237,0.042724,0.507437,0.0696019,0.0864253,0.626501,0.207445,0.0796283
